project_id,project_name,district,project_type,total_acres,land_acquired_pct,approval_days_pending,compensation_disbursed_pct,legal_cases_count,ownership_disputes,rnp_progress_pct,possession_pct,affected_families,doc_deficiency_score,historical_district_delay_avg,delay_label,actual_delay_days,intervention_taken,intervention_date
3970,Aurangabad Highway Project #3970,Aurangabad,Highway,547.8,59.3,51,91.1,1,12,77.8,29.9,412,0.972,103.5,0,6,,
3971,Pune Metro Project #3971,Pune,Metro,529.8,25.3,84,30.2,9,15,58.6,90.3,262,0.484,87.7,1,141,,
3972,Nagpur Highway Project #3972,Nagpur,Highway,549.0,83.6,35,12.8,11,7,65.3,98.8,615,0.72,112.4,1,54,,
3973,Pune Metro Project #3973,Pune,Metro,975.3,43.2,53,49.0,4,14,57.7,32.7,671,0.477,84.0,1,41,,
3974,Mumbai Metro Project #3974,Mumbai,Metro,915.9,36.4,58,73.4,9,10,99.1,75.0,374,0.372,146.0,0,13,,
3975,Nagpur Highway Project #3975,Nagpur,Highway,203.6,84.5,113,50.9,11,11,81.2,55.5,678,0.796,109.1,0,5,,
3976,Pune Railway Project #3976,Pune,Railway,400.4,67.5,119,51.4,2,5,78.0,72.9,737,0.848,87.4,0,12,,
3977,Pune Irrigation Project #3977,Pune,Irrigation,452.8,90.8,51,70.3,12,8,66.5,96.8,269,0.072,90.5,0,4,,
3978,Pune Metro Project #3978,Pune,Metro,392.5,66.7,103,32.9,1,2,57.6,34.8,443,0.279,86.0,0,8,,
3979,Nagpur Highway Project #3979,Nagpur,Highway,808.6,76.7,18,77.7,2,7,41.0,76.6,621,0.508,97.0,0,3,,
3980,Nashik Metro Project #3980,Nashik,Metro,547.8,85.3,11,23.8,3,8,80.6,49.4,131,0.316,68.5,1,142,,
3981,Nagpur Railway Project #3981,Nagpur,Railway,593.5,14.9,91,45.6,1,8,27.1,68.7,653,0.784,119.5,0,6,,
3982,Aurangabad Railway Project #3982,Aurangabad,Railway,860.4,79.8,10,69.0,3,11,13.3,46.6,526,0.115,129.0,0,12,,
3983,Nagpur Highway Project #3983,Nagpur,Highway,815.6,65.2,47,84.6,3,13,72.8,73.8,754,0.798,120.3,0,6,,
3984,Pune Metro Project #3984,Pune,Metro,175.6,16.3,100,81.2,5,13,23.0,40.4,688,0.618,99.4,1,128,,
3985,Mumbai Irrigation Project #3985,Mumbai,Irrigation,728.2,55.8,91,75.0,11,6,91.3,54.0,578,0.289,145.7,0,7,,
3986,Nagpur Irrigation Project #3986,Nagpur,Irrigation,463.7,17.4,98,42.3,4,11,79.4,73.8,552,0.344,133.0,1,90,,
3987,Nagpur Metro Project #3987,Nagpur,Metro,329.9,76.2,107,21.0,6,10,64.2,13.8,528,0.183,110.6,1,34,,
3988,Pune Metro Project #3988,Pune,Metro,97.5,59.2,78,29.5,10,9,38.3,39.5,21,0.253,95.0,1,113,,
3989,Mumbai Metro Project #3989,Mumbai,Metro,512.9,95.8,15,87.8,6,2,67.4,59.2,19,0.717,158.4,0,4,,
3990,Mumbai Highway Project #3990,Mumbai,Highway,387.7,26.5,108,87.2,2,2,52.9,16.7,166,0.376,156.9,0,0,,
3991,Aurangabad Railway Project #3991,Aurangabad,Railway,288.9,64.5,70,95.6,8,1,36.2,73.3,734,0.687,131.6,0,0,,
3992,Nagpur Irrigation Project #3992,Nagpur,Irrigation,709.9,29.0,46,16.8,6,0,95.1,83.2,150,0.514,114.2,1,103,,
3993,Mumbai Highway Project #3993,Mumbai,Highway,781.0,65.3,66,58.3,6,12,24.6,24.7,648,0.145,164.1,0,13,,
3994,Mumbai Metro Project #3994,Mumbai,Metro,282.6,75.0,30,68.4,1,1,77.8,76.0,719,0.499,161.6,0,1,,
3995,Nashik Metro Project #3995,Nashik,Metro,97.0,75.0,75,74.0,11,4,82.0,68.2,146,0.756,70.5,0,1,,
3996,Nashik Railway Project #3996,Nashik,Railway,856.3,83.4,7,67.9,9,15,95.7,47.0,700,0.298,88.4,0,11,,
3997,Mumbai Metro Project #3997,Mumbai,Metro,59.5,86.8,88,79.3,2,0,59.4,24.8,609,0.648,148.5,0,12,,
3998,Aurangabad Highway Project #3998,Aurangabad,Highway,940.3,17.0,60,42.4,2,9,58.1,95.9,409,0.199,110.2,0,5,,
3999,Mumbai Highway Project #3999,Mumbai,Highway,646.2,40.9,43,26.1,11,3,92.8,51.8,452,0.136,149.9,1,165,,
4000,Pune Railway Project #4000,Pune,Railway,355.8,71.8,49,28.4,12,10,82.1,26.5,451,0.36,77.3,1,44,,
4001,Nagpur Highway Project #4001,Nagpur,Highway,284.2,54.9,34,11.1,5,9,78.7,74.6,276,0.389,127.6,1,110,,
4002,Aurangabad Irrigation Project #4002,Aurangabad,Irrigation,58.6,27.2,75,41.5,3,9,81.0,64.7,685,0.761,116.1,1,102,,
4003,Pune Highway Project #4003,Pune,Highway,273.7,59.7,60,18.3,3,0,54.4,83.5,770,0.46,89.0,1,139,,
4004,Aurangabad Highway Project #4004,Aurangabad,Highway,180.8,46.7,118,38.9,0,11,13.7,99.6,522,0.081,127.6,0,13,,
4005,Pune Highway Project #4005,Pune,Highway,631.6,45.1,84,66.5,5,9,27.8,14.0,286,0.634,85.6,0,4,,
4006,Nagpur Irrigation Project #4006,Nagpur,Irrigation,208.2,82.9,89,90.5,7,7,67.9,76.5,693,0.469,102.7,0,10,,
4007,Nagpur Metro Project #4007,Nagpur,Metro,552.2,46.7,54,85.6,7,11,45.7,99.0,365,0.332,139.0,0,3,,
4008,Nashik Highway Project #4008,Nashik,Highway,610.6,12.4,65,32.7,7,4,64.6,58.4,783,0.802,80.1,1,32,,
4009,Pune Railway Project #4009,Pune,Railway,333.1,15.2,13,22.1,4,9,59.7,74.4,663,0.154,96.3,1,176,,
4010,Nashik Irrigation Project #4010,Nashik,Irrigation,83.3,87.1,109,27.4,9,15,49.5,49.7,102,0.913,66.6,1,114,,
4011,Pune Railway Project #4011,Pune,Railway,85.4,96.5,3,97.4,5,3,31.1,42.1,650,0.334,93.4,0,11,,
4012,Nashik Highway Project #4012,Nashik,Highway,75.0,72.0,16,59.5,4,2,74.7,72.7,145,0.461,57.4,0,2,,
4013,Nagpur Railway Project #4013,Nagpur,Railway,752.2,42.8,110,26.4,3,8,91.8,98.9,120,0.929,117.7,1,156,,
4014,Aurangabad Highway Project #4014,Aurangabad,Highway,352.1,94.5,111,85.7,11,5,79.3,18.2,53,0.761,101.0,1,104,,
4015,Nashik Irrigation Project #4015,Nashik,Irrigation,806.5,69.7,68,45.6,3,11,20.8,48.0,220,0.074,72.6,1,155,,
4016,Pune Railway Project #4016,Pune,Railway,460.1,86.0,23,90.9,3,0,58.4,94.7,352,0.578,99.2,0,7,,
4017,Pune Railway Project #4017,Pune,Railway,480.3,78.9,48,33.5,3,13,85.2,20.2,368,0.31,79.5,1,55,,
4018,Nagpur Highway Project #4018,Nagpur,Highway,537.2,44.1,54,45.4,5,7,63.2,68.6,370,0.508,127.2,1,105,,
4019,Pune Highway Project #4019,Pune,Highway,727.4,53.1,70,55.4,5,9,49.6,48.7,340,0.743,92.0,0,4,,
4020,Mumbai Metro Project #4020,Mumbai,Metro,309.8,26.8,22,90.3,4,1,35.6,43.9,420,0.496,156.8,0,6,,
4021,Aurangabad Highway Project #4021,Aurangabad,Highway,165.5,36.3,110,88.2,11,12,39.7,28.8,768,0.071,107.6,0,5,,
4022,Nashik Highway Project #4022,Nashik,Highway,578.3,80.0,80,61.7,10,8,31.8,25.9,517,0.53,77.0,0,14,,
4023,Aurangabad Metro Project #4023,Aurangabad,Metro,360.6,90.5,11,30.0,10,10,27.6,56.5,241,0.024,103.0,1,30,,
4024,Nagpur Highway Project #4024,Nagpur,Highway,470.4,75.2,10,46.3,8,6,63.0,44.0,179,0.348,103.2,1,153,,
4025,Nashik Highway Project #4025,Nashik,Highway,664.6,51.9,114,97.8,7,2,55.8,54.2,413,0.478,55.5,0,11,,
4026,Nashik Metro Project #4026,Nashik,Metro,519.4,17.8,74,64.7,9,3,76.1,27.6,243,0.645,65.0,0,5,,
4027,Mumbai Irrigation Project #4027,Mumbai,Irrigation,639.3,15.1,97,80.3,5,2,37.7,41.5,529,0.506,133.9,0,10,,
4028,Nagpur Irrigation Project #4028,Nagpur,Irrigation,567.0,43.7,110,50.5,10,5,51.5,99.7,311,0.152,135.5,0,11,,
4029,Pune Highway Project #4029,Pune,Highway,752.8,51.7,100,57.9,8,8,71.2,43.1,109,0.932,89.2,1,152,,
4030,Mumbai Highway Project #4030,Mumbai,Highway,720.6,64.8,113,48.6,4,9,96.7,47.1,262,0.65,159.2,1,69,,
4031,Mumbai Metro Project #4031,Mumbai,Metro,557.5,10.6,28,73.3,9,8,41.4,11.8,317,0.317,157.9,0,0,,
4032,Aurangabad Metro Project #4032,Aurangabad,Metro,695.0,99.1,61,86.6,3,0,36.8,44.3,709,0.966,110.1,0,14,,
4033,Aurangabad Irrigation Project #4033,Aurangabad,Irrigation,879.9,42.8,52,55.7,5,9,50.4,78.7,396,0.883,145.4,0,13,,
4034,Aurangabad Railway Project #4034,Aurangabad,Railway,460.7,86.3,116,53.3,3,5,75.1,56.4,132,0.143,139.3,0,8,,
4035,Mumbai Highway Project #4035,Mumbai,Highway,442.1,58.1,47,40.6,7,15,96.5,69.1,141,0.655,163.9,1,137,,
4036,Pune Railway Project #4036,Pune,Railway,776.0,21.7,99,25.9,6,0,58.3,60.1,245,0.56,80.9,1,102,,
4037,Nashik Railway Project #4037,Nashik,Railway,603.4,81.8,90,94.5,4,10,83.1,19.5,230,0.193,84.3,0,4,,
4038,Aurangabad Metro Project #4038,Aurangabad,Metro,117.5,73.9,118,38.4,9,3,51.8,39.9,71,0.233,92.5,1,20,,
4039,Pune Highway Project #4039,Pune,Highway,897.5,57.5,105,82.1,5,6,13.6,72.5,699,0.564,104.0,0,14,,
4040,Nagpur Highway Project #4040,Nagpur,Highway,79.2,56.3,85,74.4,10,3,90.5,59.3,741,0.321,94.4,0,4,,
4041,Aurangabad Metro Project #4041,Aurangabad,Metro,761.0,17.9,65,81.2,6,8,36.1,70.7,412,0.835,106.8,0,8,,
4042,Nashik Railway Project #4042,Nashik,Railway,770.9,69.0,110,94.3,1,13,22.5,42.4,180,0.098,82.1,0,1,,
4043,Nagpur Metro Project #4043,Nagpur,Metro,955.5,92.0,99,66.1,8,9,99.7,27.4,485,0.914,123.9,0,5,,
4044,Nagpur Irrigation Project #4044,Nagpur,Irrigation,101.4,18.4,47,90.8,6,4,41.3,84.7,603,0.841,105.2,0,3,,
4045,Nashik Highway Project #4045,Nashik,Highway,617.0,33.7,93,25.1,7,13,22.3,43.9,23,0.739,71.7,1,131,,
4046,Aurangabad Irrigation Project #4046,Aurangabad,Irrigation,456.4,91.2,58,66.4,4,8,38.0,69.0,279,0.263,113.9,0,7,,
4047,Mumbai Metro Project #4047,Mumbai,Metro,364.1,35.6,70,79.5,2,0,56.2,44.3,63,0.715,152.0,0,2,,
4048,Nashik Highway Project #4048,Nashik,Highway,135.8,68.9,56,34.4,1,12,17.9,93.5,422,0.439,65.9,0,10,,
4049,Nashik Irrigation Project #4049,Nashik,Irrigation,584.5,58.1,120,76.7,1,11,41.7,99.3,140,0.634,78.6,0,7,,
4050,Nashik Irrigation Project #4050,Nashik,Irrigation,505.1,63.7,75,80.1,2,13,70.2,68.4,619,0.313,81.4,0,14,,
4051,Nagpur Railway Project #4051,Nagpur,Railway,149.3,47.4,2,84.8,0,3,92.4,64.2,722,0.836,118.5,0,9,,
4052,Pune Highway Project #4052,Pune,Highway,631.9,37.0,80,38.2,0,6,45.8,85.7,782,0.041,105.2,0,12,,
4053,Mumbai Irrigation Project #4053,Mumbai,Irrigation,751.1,14.4,104,71.3,6,12,60.8,56.5,742,0.691,148.4,0,4,,
4054,Aurangabad Irrigation Project #4054,Aurangabad,Irrigation,778.9,77.0,31,37.4,9,1,67.2,88.3,526,0.829,105.1,1,176,,
4055,Aurangabad Railway Project #4055,Aurangabad,Railway,910.1,77.1,7,76.5,11,14,16.4,47.2,638,0.646,123.6,0,14,,
4056,Pune Irrigation Project #4056,Pune,Irrigation,439.0,70.4,86,51.7,10,8,40.8,12.9,310,0.192,103.2,0,11,,
4057,Nashik Irrigation Project #4057,Nashik,Irrigation,955.4,67.9,101,63.8,7,2,71.6,93.4,713,0.285,63.8,0,4,,
4058,Mumbai Irrigation Project #4058,Mumbai,Irrigation,872.2,31.9,29,47.4,5,3,76.2,74.9,436,0.515,142.3,1,32,,
4059,Aurangabad Railway Project #4059,Aurangabad,Railway,331.7,12.0,14,24.6,6,11,42.0,56.0,125,0.329,127.6,1,44,,
4060,Aurangabad Irrigation Project #4060,Aurangabad,Irrigation,201.3,82.8,73,26.0,0,13,10.6,95.0,245,0.005,109.0,0,5,,
4061,Nashik Irrigation Project #4061,Nashik,Irrigation,463.6,54.2,54,17.0,0,14,10.6,89.8,572,0.041,70.0,0,10,,
4062,Pune Highway Project #4062,Pune,Highway,431.8,37.6,120,65.6,8,14,58.4,19.8,22,0.768,87.5,0,12,,
4063,Mumbai Highway Project #4063,Mumbai,Highway,596.9,19.2,37,86.4,4,3,59.6,66.2,227,0.084,163.2,0,2,,
4064,Pune Railway Project #4064,Pune,Railway,604.2,15.6,14,11.9,6,7,60.0,58.4,338,0.928,111.4,1,134,,
4065,Pune Metro Project #4065,Pune,Metro,762.5,41.4,29,16.0,5,1,75.0,79.9,77,0.443,90.7,1,115,,
4066,Mumbai Highway Project #4066,Mumbai,Highway,534.4,82.4,45,51.2,3,4,92.9,37.1,752,0.758,174.2,0,6,,
4067,Mumbai Railway Project #4067,Mumbai,Railway,149.6,92.7,63,76.4,0,1,99.1,10.7,400,0.126,144.5,0,0,,
4068,Aurangabad Irrigation Project #4068,Aurangabad,Irrigation,865.4,90.7,25,24.2,3,11,73.1,26.7,101,0.927,107.2,1,158,,
4069,Aurangabad Irrigation Project #4069,Aurangabad,Irrigation,344.3,92.8,114,34.4,9,5,56.3,29.0,113,0.034,116.7,1,135,,
4070,Mumbai Railway Project #4070,Mumbai,Railway,972.7,91.7,108,30.9,9,8,22.7,36.2,599,0.042,141.8,1,64,,
4071,Nagpur Irrigation Project #4071,Nagpur,Irrigation,162.0,57.5,77,45.9,7,11,44.6,43.3,435,0.055,126.6,1,55,,
4072,Aurangabad Irrigation Project #4072,Aurangabad,Irrigation,960.3,29.7,66,30.2,12,8,61.5,73.6,623,0.103,104.8,1,68,,
4073,Nagpur Metro Project #4073,Nagpur,Metro,136.5,81.8,35,41.7,11,13,100.0,16.7,782,0.487,104.6,1,58,,
4074,Mumbai Irrigation Project #4074,Mumbai,Irrigation,269.5,29.2,89,75.6,10,0,21.4,53.8,313,0.788,132.6,0,13,,
4075,Aurangabad Highway Project #4075,Aurangabad,Highway,94.3,34.0,77,65.0,12,3,81.4,54.9,388,0.285,106.8,0,3,,
4076,Pune Irrigation Project #4076,Pune,Irrigation,719.9,31.0,30,17.3,0,3,99.9,65.4,747,0.746,94.2,0,13,,
4077,Mumbai Railway Project #4077,Mumbai,Railway,857.8,56.3,77,67.4,1,0,82.5,37.9,357,0.774,136.4,0,8,,
4078,Nashik Metro Project #4078,Nashik,Metro,462.4,39.0,39,52.9,7,9,79.0,33.4,184,0.908,71.8,0,6,,
4079,Nagpur Irrigation Project #4079,Nagpur,Irrigation,932.1,23.9,73,94.1,1,1,33.3,53.5,401,0.149,121.8,0,8,,
4080,Mumbai Railway Project #4080,Mumbai,Railway,610.8,50.8,72,36.0,10,5,10.3,69.4,414,0.136,148.3,1,34,,
4081,Mumbai Highway Project #4081,Mumbai,Highway,648.5,88.7,45,75.4,12,9,30.3,14.0,97,0.122,140.7,0,1,,
4082,Aurangabad Irrigation Project #4082,Aurangabad,Irrigation,853.1,61.3,103,75.8,11,14,81.1,36.4,639,0.359,112.4,0,11,,
4083,Aurangabad Metro Project #4083,Aurangabad,Metro,332.0,89.1,106,29.9,9,2,19.7,80.9,662,0.489,108.6,1,17,,
4084,Aurangabad Irrigation Project #4084,Aurangabad,Irrigation,386.6,27.6,41,91.3,8,8,36.7,53.6,634,0.462,119.8,0,7,,
4085,Nashik Railway Project #4085,Nashik,Railway,910.7,25.0,17,54.2,2,2,60.6,95.7,258,0.257,57.1,0,13,,
4086,Aurangabad Metro Project #4086,Aurangabad,Metro,905.9,61.8,99,71.1,2,2,62.2,88.1,375,0.622,111.1,0,11,,
4087,Mumbai Irrigation Project #4087,Mumbai,Irrigation,977.7,51.7,35,23.1,5,14,58.9,41.0,98,0.338,137.3,1,169,,
4088,Aurangabad Highway Project #4088,Aurangabad,Highway,906.7,69.4,75,33.2,2,8,98.3,75.4,741,0.366,107.6,0,12,,
4089,Pune Metro Project #4089,Pune,Metro,171.0,81.5,49,62.7,8,2,11.1,34.7,465,0.106,79.0,0,1,,
4090,Aurangabad Highway Project #4090,Aurangabad,Highway,832.5,77.6,60,38.7,10,5,53.9,25.8,424,0.592,100.8,1,17,,
4091,Nashik Railway Project #4091,Nashik,Railway,439.3,94.8,39,55.0,7,5,55.4,89.3,464,0.655,70.0,0,13,,
4092,Pune Irrigation Project #4092,Pune,Irrigation,991.3,45.8,2,43.7,3,0,36.4,41.5,572,0.758,84.3,1,110,,
4093,Mumbai Highway Project #4093,Mumbai,Highway,498.7,28.6,81,67.6,5,12,57.3,28.3,520,0.904,164.7,0,6,,
4094,Mumbai Railway Project #4094,Mumbai,Railway,576.1,59.6,6,53.8,7,12,70.6,96.8,184,0.766,161.8,0,4,,
4095,Nagpur Irrigation Project #4095,Nagpur,Irrigation,553.3,20.0,30,10.4,3,15,70.5,12.8,218,0.236,128.0,1,98,,
4096,Pune Railway Project #4096,Pune,Railway,355.7,36.0,64,68.5,12,6,17.9,43.0,638,0.236,97.8,0,9,,
4097,Nagpur Highway Project #4097,Nagpur,Highway,121.3,28.7,94,48.0,4,8,82.2,13.5,322,0.915,121.3,1,77,,
4098,Pune Railway Project #4098,Pune,Railway,900.9,45.7,63,40.8,6,8,93.8,55.4,380,0.79,103.0,1,57,,
4099,Pune Metro Project #4099,Pune,Metro,812.5,20.0,117,18.5,7,8,21.1,46.1,322,0.782,87.1,1,147,,
4100,Nashik Irrigation Project #4100,Nashik,Irrigation,182.6,12.9,76,29.8,6,1,47.5,74.9,513,0.72,91.2,1,133,,
4101,Nagpur Railway Project #4101,Nagpur,Railway,787.9,69.1,92,30.1,7,0,56.1,95.9,95,0.267,110.6,1,162,,
4102,Nashik Highway Project #4102,Nashik,Highway,644.6,64.9,2,94.2,3,5,22.1,56.8,656,0.847,58.7,0,5,,
4103,Pune Irrigation Project #4103,Pune,Irrigation,438.7,73.8,92,48.9,0,5,55.3,35.7,275,0.143,76.1,0,0,,
4104,Mumbai Metro Project #4104,Mumbai,Metro,291.3,69.4,34,13.8,5,3,28.6,88.5,229,0.35,137.8,1,164,,
4105,Pune Irrigation Project #4105,Pune,Irrigation,866.7,20.3,14,22.5,4,12,94.2,64.4,304,0.346,73.7,1,52,,
4106,Nashik Metro Project #4106,Nashik,Metro,715.2,36.2,20,17.1,10,7,50.4,59.8,707,0.56,72.1,1,106,,
4107,Nagpur Irrigation Project #4107,Nagpur,Irrigation,570.4,21.7,61,63.0,3,4,99.5,27.0,515,0.463,128.5,0,6,,
4108,Nagpur Railway Project #4108,Nagpur,Railway,629.1,85.9,82,26.8,1,6,14.2,13.7,172,0.46,120.3,0,6,,
4109,Nashik Railway Project #4109,Nashik,Railway,136.5,77.2,27,54.9,0,8,21.5,51.5,136,0.554,56.1,0,5,,
4110,Nagpur Highway Project #4110,Nagpur,Highway,500.2,28.1,3,43.3,8,12,49.9,57.5,126,0.415,115.3,1,113,,
4111,Aurangabad Metro Project #4111,Aurangabad,Metro,234.0,40.7,108,82.3,11,0,88.7,21.4,415,0.25,118.4,0,13,,
4112,Mumbai Highway Project #4112,Mumbai,Highway,248.0,97.0,12,38.8,1,8,60.0,15.3,658,0.664,146.6,0,11,,
4113,Mumbai Railway Project #4113,Mumbai,Railway,678.2,63.5,78,51.2,8,12,75.9,29.4,777,0.791,142.0,0,8,,
4114,Mumbai Metro Project #4114,Mumbai,Metro,915.7,82.1,50,74.9,5,12,48.1,15.7,365,0.479,134.9,0,9,,
4115,Nagpur Highway Project #4115,Nagpur,Highway,433.6,33.8,47,49.0,12,3,13.6,15.1,785,0.649,115.8,1,70,,
4116,Nagpur Highway Project #4116,Nagpur,Highway,247.4,28.9,38,81.4,5,6,68.3,50.0,231,0.535,113.0,0,5,,
4117,Pune Highway Project #4117,Pune,Highway,666.3,80.6,95,69.6,1,15,67.1,82.9,385,0.059,89.1,0,11,,
4118,Pune Highway Project #4118,Pune,Highway,877.6,71.7,66,46.9,5,10,16.4,69.8,323,0.423,94.8,1,141,,
4119,Mumbai Highway Project #4119,Mumbai,Highway,760.9,71.3,93,55.4,2,3,25.4,71.1,159,0.01,147.2,0,5,,
4120,Aurangabad Metro Project #4120,Aurangabad,Metro,875.3,59.7,57,97.0,6,3,52.9,33.6,245,0.662,111.8,0,5,,
4121,Pune Highway Project #4121,Pune,Highway,559.7,60.7,83,69.5,12,12,50.2,11.0,177,0.508,94.7,1,43,,
4122,Pune Metro Project #4122,Pune,Metro,764.3,76.2,1,91.4,9,15,77.7,50.6,504,0.127,77.7,0,11,,
4123,Nagpur Highway Project #4123,Nagpur,Highway,183.1,34.3,113,26.1,3,14,44.9,43.9,421,0.542,138.9,1,39,,
4124,Aurangabad Railway Project #4124,Aurangabad,Railway,380.9,41.7,24,53.5,8,13,69.7,95.3,78,0.898,102.6,0,1,,
4125,Mumbai Railway Project #4125,Mumbai,Railway,420.1,88.4,10,91.8,4,14,73.4,16.5,730,0.34,155.2,0,0,,
4126,Pune Highway Project #4126,Pune,Highway,535.7,37.8,0,39.0,11,3,68.1,79.9,573,0.982,78.6,1,50,,
4127,Aurangabad Irrigation Project #4127,Aurangabad,Irrigation,932.6,59.2,47,97.1,9,5,63.7,44.7,276,0.959,111.1,1,97,,
4128,Aurangabad Railway Project #4128,Aurangabad,Railway,880.6,73.2,112,18.7,2,4,82.5,84.7,159,0.785,111.5,0,4,,
4129,Mumbai Metro Project #4129,Mumbai,Metro,177.8,100.0,47,91.2,0,1,69.1,54.5,534,0.814,166.6,0,2,,
4130,Aurangabad Highway Project #4130,Aurangabad,Highway,214.2,49.2,9,50.1,0,8,85.1,83.8,391,0.411,107.7,0,8,,
4131,Aurangabad Metro Project #4131,Aurangabad,Metro,389.8,48.5,80,16.6,12,10,67.3,52.0,621,0.403,123.0,1,89,,
4132,Aurangabad Irrigation Project #4132,Aurangabad,Irrigation,326.2,85.8,29,89.2,3,5,24.3,46.2,383,0.954,112.9,0,4,,
4133,Pune Highway Project #4133,Pune,Highway,634.0,82.5,34,32.7,9,9,37.9,96.7,694,0.366,108.5,1,64,,
4134,Mumbai Railway Project #4134,Mumbai,Railway,907.6,75.8,113,12.0,9,5,39.7,43.2,515,0.097,132.2,1,23,,
4135,Aurangabad Metro Project #4135,Aurangabad,Metro,964.2,51.7,18,22.2,3,8,18.5,82.5,246,0.153,114.8,1,127,,
4136,Aurangabad Railway Project #4136,Aurangabad,Railway,670.9,39.2,109,69.3,8,0,72.3,16.0,596,0.71,83.3,0,0,,
4137,Pune Railway Project #4137,Pune,Railway,846.3,64.8,52,98.0,7,6,63.6,15.6,334,0.383,89.4,0,10,,
4138,Mumbai Highway Project #4138,Mumbai,Highway,548.9,88.9,120,20.0,3,2,63.1,49.4,259,0.199,160.2,1,116,,
4139,Nagpur Metro Project #4139,Nagpur,Metro,247.9,89.5,33,51.6,5,3,53.1,62.7,599,0.814,134.5,0,2,,
4140,Pune Irrigation Project #4140,Pune,Irrigation,548.5,19.8,31,26.3,6,0,58.9,64.8,799,0.489,97.4,1,175,,
4141,Mumbai Railway Project #4141,Mumbai,Railway,577.3,48.6,75,77.1,9,2,10.7,13.3,460,0.568,147.1,0,0,,
4142,Aurangabad Highway Project #4142,Aurangabad,Highway,755.3,51.8,106,20.6,7,13,18.7,72.7,763,0.154,115.5,1,41,,
4143,Mumbai Highway Project #4143,Mumbai,Highway,258.9,98.0,80,31.6,3,13,71.5,21.7,431,0.193,175.2,1,64,,
4144,Mumbai Irrigation Project #4144,Mumbai,Irrigation,399.9,71.0,5,27.7,0,13,33.5,96.0,225,0.126,150.8,0,4,,
4145,Mumbai Highway Project #4145,Mumbai,Highway,395.8,46.7,114,59.7,4,6,19.7,40.0,741,0.515,159.6,1,114,,
4146,Nagpur Railway Project #4146,Nagpur,Railway,961.5,12.3,12,88.6,0,13,39.6,33.5,30,0.776,115.7,0,4,,
4147,Mumbai Highway Project #4147,Mumbai,Highway,471.7,60.9,102,56.0,10,5,32.9,36.2,314,0.732,160.7,0,7,,
4148,Nagpur Metro Project #4148,Nagpur,Metro,767.3,18.6,85,15.2,10,12,12.6,94.4,362,0.261,129.1,1,137,,
4149,Aurangabad Metro Project #4149,Aurangabad,Metro,763.3,85.1,74,60.7,3,0,47.0,53.5,613,0.852,103.9,0,7,,
4150,Nagpur Railway Project #4150,Nagpur,Railway,302.3,77.7,63,81.8,6,14,12.4,49.1,454,0.106,127.8,0,5,,
4151,Aurangabad Metro Project #4151,Aurangabad,Metro,593.3,51.4,6,21.9,6,8,10.0,60.9,621,0.114,118.2,1,63,,
4152,Aurangabad Irrigation Project #4152,Aurangabad,Irrigation,899.6,48.6,44,16.5,0,3,81.3,93.8,275,0.849,117.4,0,3,,
4153,Nagpur Highway Project #4153,Nagpur,Highway,501.4,90.8,44,26.9,8,6,38.3,37.8,177,0.244,119.6,1,136,,
4154,Pune Railway Project #4154,Pune,Railway,947.9,36.0,84,77.1,1,15,61.1,26.3,67,0.708,102.3,0,12,,
4155,Nashik Irrigation Project #4155,Nashik,Irrigation,253.7,32.4,64,63.3,4,3,36.8,63.6,610,0.009,60.7,0,3,,
4156,Mumbai Highway Project #4156,Mumbai,Highway,120.5,94.5,93,58.7,5,6,93.7,54.3,694,0.094,150.1,0,14,,
4157,Nashik Irrigation Project #4157,Nashik,Irrigation,896.9,82.8,18,32.5,0,4,75.6,15.6,666,0.609,71.1,0,4,,
4158,Mumbai Railway Project #4158,Mumbai,Railway,855.3,83.9,114,39.9,11,0,43.2,57.0,642,0.182,161.7,1,39,,
4159,Mumbai Railway Project #4159,Mumbai,Railway,993.0,27.6,118,96.9,1,14,29.0,60.6,766,0.028,140.3,0,12,,
4160,Aurangabad Irrigation Project #4160,Aurangabad,Irrigation,695.4,22.9,46,31.7,6,3,22.4,72.5,333,0.467,112.4,1,130,,
4161,Mumbai Highway Project #4161,Mumbai,Highway,939.9,12.3,45,91.1,5,14,78.6,99.6,275,0.331,145.1,0,11,,
4162,Mumbai Metro Project #4162,Mumbai,Metro,835.6,31.3,28,62.2,5,2,50.8,47.9,71,0.802,151.1,0,5,,
4163,Nagpur Metro Project #4163,Nagpur,Metro,852.2,79.7,98,21.1,5,5,30.9,55.9,98,0.819,123.9,1,27,,
4164,Nashik Irrigation Project #4164,Nashik,Irrigation,590.7,31.6,116,52.1,6,5,92.8,16.8,425,0.614,57.2,0,6,,
4165,Nagpur Railway Project #4165,Nagpur,Railway,413.2,75.6,83,95.4,9,15,45.1,84.8,593,0.293,132.6,0,2,,
4166,Mumbai Highway Project #4166,Mumbai,Highway,937.8,32.7,99,47.7,11,0,58.9,18.8,691,0.462,154.3,1,24,,
4167,Aurangabad Highway Project #4167,Aurangabad,Highway,460.5,45.6,60,87.7,11,13,87.2,94.0,694,0.702,101.4,0,3,,
4168,Nagpur Railway Project #4168,Nagpur,Railway,561.9,98.5,102,33.1,8,13,85.0,41.4,85,0.069,116.6,1,69,,
4169,Nagpur Metro Project #4169,Nagpur,Metro,473.8,32.0,64,61.4,8,15,67.4,40.4,414,0.332,134.9,0,3,,
